"Period","City_Province","Retail_Sales","Population","Population_Male","Population_Female","Population_15_29","Population_30_59","Population_60_Plus","Population_below_15","Unemployment_Rate_15_29","Unemployment_Rate_30_59","Unemployment_Rate_60_Plus","Number_of_Households","Household_Size","Retail_Sales_Per_Household"
"2021.04","Gyeongsangbuk-do","107263","2635896.0","1328240.0","1307656.0","396104","1124253","820276","295263","11.0","3.2","1.9","1265410.0","2.0830371184043117","0.08476541200085348"
"2021.04","Gyeongsangnam-do","201912","3329623.0","1676550.0","1653073.0","532806","1503640","868802","424375","7.1","3.8","2.2","1493396.0","2.2295646968386147","0.13520325486341198"
"2021.04","Incheon","205308","2936214.0","1470490.0","1465724.0","534011","1392780","650080","359343","9.5","3.6","5.1","1275194.0","2.3025625904764295","0.1610013848873191"
"2021.04","Jeju-do","42762","674484.0","338422.0","336062.0","116432","307045","155334","95673","9.2","2.7","1.8","303191.0","2.2246174853475202","0.14103980659056503"
"2021.04","Jeollabuk-do","83090","1796331.0","893415.0","902916.0","298587","749746","539217","208781","8.8","1.6","1.0","841378.0","2.134986890553354","0.0987546619949654"
"2021.04","Jeollanam-do","62273","1844148.0","927667.0","916481.0","283327","752934","598079","209808","7.1","1.8","1.0","896392.0","2.0573008237467536","0.06947072263027783"
"2021.04","Sejong","38643","361396.0","180462.0","180934.0","56748","177875","54562","72211","5.3","1.7","1.2","147292.0","2.453602368085164","0.26235640767998264"
"2021.04","Seoul","1762615","9588711.0","4661711.0","4927000.0","1848361","4478393","2283355","978602","10.5","3.7","4.8","4403263.0","2.1776375837645854","0.40029746122364257"
"2021.04","Ulsan","126888","1128163.0","579853.0","548310.0","196553","542432","236970","152208","8.9","2.7","4.0","478865.0","2.355910329633613","0.2649765591555031"
"2021.05","Busan","525182","3367334.0","1648965.0","1718369.0","561590","1477505","969542","358697","8.1","2.5","3.3","1532053.0","2.1979226567227115","0.34279623485610483"
"2021.05","Chungcheongbuk-do","93433","1596955.0","809946.0","787009.0","271241","701203","430586","193925","8.5","1.3","1.6","750635.0","2.1274720736443147","0.12447194708480154"
"2021.05","Chungcheongnam-do","147761","2117260.0","1081854.0","1035406.0","339775","928094","578896","270495","5.8","2.6","1.6","989963.0","2.1387263968451347","0.14925911372445233"
"2021.05","Daegu","365820","2402940.0","1184977.0","1217963.0","431606","1089127","602006","280201","10.3","2.9","4.4","1061872.0","2.2629281118628235","0.34450479907182785"
"2021.05","Daejeon","187930","1457161.0","727279.0","729882.0","285533","665498","324958","181172","9.1","2.0","2.9","657087.0","2.2176074096733003","0.2860047451859495"
"2021.05","Gangwon-do","94223","1535491.0","772893.0","762598.0","247665","649340","470060","168426","9.1","2.2","1.3","736980.0","2.0834907324486416","0.127850145187115"
"2021.05","Gwangju","152508","1443154.0","714101.0","729053.0","287474","655490","308367","191823","9.1","3.0","1.7","637364.0","2.2642540212500237","0.23927928154084635"
"2021.05","Gyeonggi-do","1495965","13488910.0","6789327.0","6699583.0","2468643","6442478","2783247","1794542","9.7","2.8","4.7","5749175.0","2.3462340248818307","0.2602051598707641"
"2021.05","Gyeongsangbuk-do","117527","2633592.0","1327307.0","1306285.0","395548","1120992","822489","294563","11.0","3.2","1.9","1265179.0","2.081596359092271","0.09289357474317864"
"2021.05","Gyeongsangnam-do","221714","3327298.0","1675389.0","1651909.0","531516","1500134","872563","423085","7.1","3.8","2.2","1494518.0","2.2263351796365116","0.148351508646935"
"2021.05","Incheon","220749","2936382.0","1470528.0","1465854.0","532696","1391481","653721","358484","9.5","3.6","5.1","1277842.0","2.297922591368886","0.17275140432072197"
"2021.05","Jeju-do","46807","674877.0","338566.0","336311.0","116284","307142","155955","95496","9.2","2.7","1.8","303845.0","2.2211226118580196","0.15404893942635225"
"2021.05","Jeollabuk-do","92618","1794682.0","892833.0","901849.0","298270","747778","540529","208105","8.8","1.6","1.0","841543.0","2.132608791232296","0.11005735892283579"
"2021.05","Jeollanam-do","68191","1842423.0","927074.0","915349.0","282631","750893","599598","209301","7.1","1.8","1.0","896634.0","2.0548216998240085","0.07605221305460198"
"2021.05","Sejong","42760","362036.0","180778.0","181258.0","56857","178106","54916","72157","5.3","1.7","1.2","147848.0","2.4487040744548456","0.289215951517775"
"2021.05","Seoul","1880156","9575355.0","4654720.0","4920635.0","1843700","4468612","2287646","975397","10.5","3.7","4.8","4403381.0","2.174546104459278","0.42698008643812563"
"2021.05","Ulsan","136171","1127175.0","579316.0","547859.0","195910","541132","238381","151752","8.9","2.7","4.0","479362.0","2.3514066613540496","0.28406715592808773"
"2021.06","Busan","471881","3364358.0","1647291.0","1717067.0","559889","1474380","972111","357978","8.1","2.5","3.3","1533514.0","2.193888024497983","0.30771222173387397"
"2021.06","Chungcheongbuk-do","81970","1597503.0","810225.0","787278.0","270978","700321","432606","193598","8.5","1.3","1.6","752237.0","2.1236698008739268","0.10896831716599954"
"2021.06","Chungcheongnam-do","133799","2117400.0","1082113.0","1035287.0","339410","926949","581185","269856","5.8","2.6","1.6","991636.0","2.135259308859299","0.1349275338934851"
"2021.06","Daegu","328839","2397646.0","1182380.0","1215266.0","430200","1085487","602445","279514","10.3","2.9","4.4","1059826.0","2.2623015476125325","0.3102764038625208"
"2021.06","Daejeon","171879","1456107.0","726666.0","729441.0","284904","664054","326492","180657","9.1","2.0","2.9","657781.0","2.2136653384637137","0.26130125376075014"
"2021.06","Gangwon-do","82408","1535530.0","772949.0","762581.0","247182","647993","472173","168182","9.1","2.2","1.3","738068.0","2.080472260008563","0.11165366876764743"
"2021.06","Gwangju","135219","1442647.0","713793.0","728854.0","286953","654505","309661","191528","9.1","3.0","1.7","638270.0","2.260245664060664","0.2118523508859887"
"2021.06","Gyeonggi-do","1336139","13500688.0","6795088.0","6705600.0","2467403","6441447","2799807","1792031","9.7","2.8","4.7","5763227.0","2.3425570431287888","0.23183869037259855"
"2021.06","Gyeongsangbuk-do","106078","2632401.0","1326844.0","1305557.0","394798","1118362","825355","293886","11.0","3.2","1.9","1266588.0","2.07834039166643","0.08375099085101075"
"2021.06","Gyeongsangnam-do","198587","3325840.0","1674612.0","1651228.0","530242","1497423","876251","421924","7.1","3.8","2.2","1496137.0","2.2229515077830437","0.13273316547882982"
"2021.06","Incheon","193252","2936367.0","1470544.0","1465823.0","531382","1390005","657184","357796","9.5","3.6","5.1","1280291.0","2.2935153023804746","0.15094380886845257"
"2021.06","Jeju-do","44138","675293.0","338766.0","336527.0","116139","307130","156598","95426","9.2","2.7","1.8","304353.0","2.218782137846514","0.1450223917621972"
"2021.06","Jeollabuk-do","80453","1794345.0","892670.0","901675.0","298100","746359","542383","207503","8.8","1.6","1.0","842662.0","2.1293769031948755","0.09547481671180141"
"2021.06","Jeollanam-do","61500","1840921.0","926398.0","914523.0","281750","749145","601338","208688","7.1","1.8","1.0","897529.0","2.051099184538884","0.06852146281624326"
"2021.06","Sejong","38636","362995.0","181328.0","181667.0","57074","178423","55318","72180","5.3","1.7","1.2","148604.0","2.4427000619095045","0.259993001534279"
"2021.06","Seoul","1720410","9565990.0","4649442.0","4916548.0","1839695","4459631","2294053","972611","10.5","3.7","4.8","4405638.0","2.1713064032950506","0.3905018977955066"
"2021.06","Ulsan","124457","1126369.0","578924.0","547445.0","195302","540071","239643","151353","8.9","2.7","4.0","479971.0","2.346743865775224","0.2593010827737509"
"2021.07","Busan","479711","3361781.0","1645794.0","1715987.0","557590","1471572","975263","357356","7.2","2.1","1.1","1535294.0","2.1896659532311076","0.3124554645559743"
"2021.07","Chungcheongbuk-do","90539","1597501.0","810258.0","787243.0","270410","699786","434228","193077","6.5","1.2","1.2","753893.0","2.119002298734701","0.1200952920374642"
"2021.07","Chungcheongnam-do","153506","2118205.0","1082654.0","1035551.0","339025","926277","583539","269364","3.0","1.2","0.4","993794.0","2.1314326711572016","0.15446460735323417"
"2021.07","Daegu","333428","2395749.0","1181351.0","1214398.0","428672","1083529","604699","278849","3.9","2.5","3.6","1060394.0","2.2593007881975944","0.3144378410289006"
"2021.07","Daejeon","169157","1455300.0","726281.0","729019.0","284227","663206","327703","180164","5.1","1.5","1.4","658831.0","2.208912452510583","0.25675324931583365"
"2021.07","Gangwon-do","91258","1536140.0","773232.0","762908.0","246512","647446","474218","167964","7.9","1.8","0.9","739290.0","2.0778584858445264","0.12344005735232452"
"2021.07","Gwangju","140081","1442482.0","713626.0","728856.0","286427","654003","310793","191259","7.4","2.1","1.5","639333.0","2.256229539222909","0.2191049108993279"
"2021.07","Gyeonggi-do","1417741","13512867.0","6801008.0","6711859.0","2465090","6443183","2814641","1789953","5.2","2.3","3.8","5776653.0","2.339220825623419","0.24542602783999662"
"2021.07","Gyeongsangbuk-do","132075","2631649.0","1326218.0","1305431.0","393512","1116533","828322","293282","4.7","1.8","0.6","1268267.0","2.0749960379005365","0.10413816649017912"
"2021.07","Gyeongsangnam-do","214203","3324735.0","1674003.0","1650732.0","528669","1495028","880113","420925","8.2","2.9","1.3","1498081.0","2.2193292619023937","0.14298492538120436"
"2021.07","Incheon","209926","2937440.0","1470985.0","1466455.0","529946","1389653","660593","357248","6.2","2.6","2.7","1283524.0","2.2885742689657538","0.16355440178757857"
"2021.07","Jeju-do","44651","675876.0","338978.0","336898.0","116085","307133","157266","95392","8.2","2.0","1.4","305044.0","2.215667248003567","0.14637560483077852"
"2021.07","Jeollabuk-do","90810","1793902.0","892487.0","901415.0","297580","745412","544034","206876","4.8","1.5","0.8","843708.0","2.126211912178147","0.10763202434965652"
"2021.07","Jeollanam-do","68234","1839698.0","925751.0","913947.0","280749","747855","602975","208119","4.5","1.3","0.9","898434.0","2.0476718378868117","0.07594770456149255"
"2021.07","Sejong","41317","364364.0","181996.0","182368.0","57264","179073","55691","72336","1.7","1.6","1.2","149580.0","2.4359138922315817","0.27622008289878325"
"2021.07","Seoul","1620378","9558153.0","4645177.0","4912976.0","1835316","4452533","2300584","969720","7.7","3.0","4.0","4409964.0","2.1673993257087814","0.3674356525359391"
"2021.07","Ulsan","131239","1125727.0","578511.0","547216.0","194635","538994","241049","151049","6.9","2.0","2.5","480623.0","2.342224571025523","0.27306017398251853"
"2021.08","Busan","455313","3359527.0","1644378.0","1715149.0","555582","1469244","978159","356542","7.2","2.1","1.1","1537395.0","2.185207445061289","0.29615876206179936"
"2021.08","Chungcheongbuk-do","85794","1597179.0","810095.0","787084.0","269578","699320","435584","192697","6.5","1.2","1.2","755059.0","2.1153035723036213","0.11362555773787214"
"2021.08","Chungcheongnam-do","138212","2118183.0","1082664.0","1035519.0","338302","925523","585561","268797","3.0","1.2","0.4","995603.0","2.1275377836346414","0.1388224021020427"
"2021.08","Daegu","321455","2393626.0","1180223.0","1213403.0","427101","1081717","606736","278072","3.9","2.5","3.6","1061159.0","2.255671393259634","0.3029282133968614"
"2021.08","Daejeon","200743","1454679.0","725956.0","728723.0","283737","662606","328740","179596","5.1","1.5","1.4","659978.0","2.204132561994491","0.30416619947937656"
"2021.08","Gangwon-do","90897","1536270.0","773260.0","763010.0","245879","646960","475769","167662","7.9","1.8","0.9","740341.0","2.075084319252885","0.12277720671960624"
"2021.08","Gwangju","139363","1441970.0","713286.0","728684.0","285787","653478","311892","190813","7.4","2.1","1.5","640836.0","2.2501388810865808","0.2174706165071875"
"2021.08","Gyeonggi-do","1454327","13530519.0","6810105.0","6720414.0","2464754","6448467","2830043","1787255","5.2","2.3","3.8","5793437.0","2.3354908321260766","0.2510300880116587"
"2021.08","Gyeongsangbuk-do","115699","2630254.0","1325354.0","1304900.0","392038","1114798","830725","292693","4.7","1.8","0.6","1269770.0","2.0714412846421006","0.09111807650204368"
"2021.08","Gyeongsangnam-do","199732","3322373.0","1672737.0","1649636.0","526571","1492710","883390","419702","8.2","2.9","1.3","1499638.0","2.215449995265524","0.13318680908325875"
"2021.08","Incheon","205398","2938429.0","1471347.0","1467082.0","528170","1389525","663841","356893","6.2","2.6","2.7","1286458.0","2.284123539206099","0.15966164460868523"
"2021.08","Jeju-do","46375","675883.0","338962.0","336921.0","115642","306991","158004","95246","8.2","2.0","1.4","305517.0","2.2122598742459503","0.1517918806482127"
"2021.08","Jeollabuk-do","84488","1792476.0","891776.0","900700.0","296752","744179","545445","206100","4.8","1.5","0.8","844645.0","2.1221649331967867","0.10002782233956277"
"2021.08","Jeollanam-do","69072","1838353.0","924912.0","913441.0","279670","746578","604440","207665","4.5","1.3","0.9","899309.0","2.0441839234345482","0.07680563632744697"
"2021.08","Sejong","41380","365309.0","182430.0","182879.0","57295","179575","56035","72404","1.7","1.6","1.2","150077.0","2.4341438061794944","0.2757251277677459"
"2021.08","Seoul","1648541","9550227.0","4640740.0","4909487.0","1832870","4444868","2306262","966227","7.7","3.0","4.0","4416816.0","2.1622424388971604","0.3732419462345726"
"2021.08","Ulsan","124055","1124459.0","577806.0","546653.0","193642","538011","242250","150556","6.9","2.0","2.5","480951.0","2.3379907724487525","0.2579368792247027"
"2021.09","Busan","524165","3358763.0","1643690.0","1715073.0","554683","1467766","980580","355734","7.2","2.1","1.1","1540342.0","2.1805306873408634","0.3402913119294287"
"2021.09","Chungcheongbuk-do","98844","1596765.0","809981.0","786784.0","268734","699066","436727","192238","6.5","1.2","1.2","756520.0","2.1106712314281184","0.1306561624279596"
"2021.09","Chungcheongnam-do","149616","2118098.0","1082596.0","1035502.0","337308","925262","587388","268140","3.0","1.2","0.4","997516.0","2.123372457183644","0.14998857161188392"
"2021.09","Daegu","375606","2392787.0","1179640.0","1213147.0","426319","1080609","608597","277262","3.9","2.5","3.6","1062536.0","2.251958521875965","0.3534995520151788"
"2021.09","Daejeon","251919","1455058.0","726142.0","728916.0","284220","662240","329662","178936","5.1","1.5","1.4","661948.0","2.1981454736625836","0.3805721899605407"
"2021.09","Gangwon-do","96575","1536765.0","773495.0","763270.0","245159","646904","477320","167382","7.9","1.8","0.9","742196.0","2.0705649181617796","0.13012061503969302"
"2021.09","Gwangju","156436","1442827.0","713666.0","729161.0","286030","653546","312933","190318","7.4","2.1","1.5","642726.0","2.2448555060787956","0.24339454137532945"
"2021.09","Gyeonggi-do","1590474","13542284.0","6816449.0","6725835.0","2461972","6454210","2842842","1783260","5.2","2.3","3.8","5809524.0","2.3310488088180716","0.2737701057780293"
"2021.09","Gyeongsangbuk-do","128287","2628344.0","1324322.0","1304022.0","389980","1113672","832832","291860","4.7","1.8","0.6","1271864.0","2.066529125755584","0.10086534409339364"
"2021.09","Gyeongsangnam-do","227741","3319271.0","1671042.0","1648229.0","523768","1491060","886048","418395","8.2","2.9","1.3","1501655.0","2.2104085159374156","0.1516600017980162"
"2021.09","Incheon","232234","2941795.0","1472963.0","1468832.0","527588","1390796","666984","356427","6.2","2.6","2.7","1290829.0","2.2789966757796734","0.17991073953250197"
"2021.09","Jeju-do","46696","676079.0","338975.0","337104.0","115445","307024","158585","95025","8.2","2.0","1.4","306252.0","2.2075904810417564","0.1524757389339498"
"2021.09","Jeollabuk-do","99756","1791110.0","891073.0","900037.0","295759","743146","546744","205461","4.8","1.5","0.8","846204.0","2.1166409045572934","0.11788646709304139"
"2021.09","Jeollanam-do","73484","1835690.0","923651.0","912039.0","277591","745276","605790","207033","4.5","1.3","0.9","900110.0","2.039406294786193","0.08163891079979113"
"2021.09","Sejong","43711","366560.0","183044.0","183516.0","57405","180286","56357","72512","1.7","1.6","1.2","150841.0","2.430108524870559","0.28978195583428906"
"2021.09","Seoul","1898480","9542256.0","4636069.0","4906187.0","1828778","4440453","2310345","962680","7.7","3.0","4.0","4421143.0","2.1583233114151703","0.4294093179071566"
"2021.09","Ulsan","144032","1123236.0","577093.0","546143.0","192764","537261","243168","150043","6.9","2.0","2.5","481483.0","2.3328674117258554","0.2991424411661471"
"2021.10","Busan","546008","3356311.0","1642368.0","1713943.0","552642","1466097","982787","354785","5.4","2.4","2.5","1541975.0","2.1766312683409264","0.35409653204494235"
"2021.10","Chungcheongbuk-do","94938","1596948.0","810093.0","786855.0","268132","698837","438223","191756","3.2","1.4","2.6","757980.0","2.1068471463627008","0.12525132589250376"
"2021.10","Chungcheongnam-do","150530","2118977.0","1083133.0","1035844.0","336966","925567","589200","267244","4.1","1.1","0.8","999286.0","2.1204910305958453","0.1506375552144231"
"2021.10","Daegu","385086","2390721.0","1178486.0","1212235.0","424485","1079428","610384","276424","3.9","1.9","4.0","1062993.0","2.2490467952281907","0.36226579102590517"
"2021.10","Daejeon","250956","1454228.0","725742.0","728486.0","283560","661655","330710","178303","4.5","2.1","2.4","662615.0","2.1946801687254287","0.37873576662164304"
"2021.10","Gangwon-do","95850","1537717.0","774008.0","763709.0","244908","646737","479042","167030","6.8","2.1","5.5","743798.0","2.0673852309363565","0.12886563287344144"
"2021.10","Gwangju","161583","1442454.0","713483.0","728971.0","285502","653222","313905","189825","5.8","1.9","5.5","643841.0","2.2403885431340966","0.25096724191221126"
"2021.10","Gyeonggi-do","1571683","13549577.0","6820025.0","6729552.0","2457226","6458016","2855263","1779072","5.7","2.1","3.1","5820524.0","2.3278964230711874","0.27002431396211063"
"2021.10","Gyeongsangbuk-do","118072","2627925.0","1324128.0","1303797.0","389140","1112719","835147","290919","4.2","1.6","2.1","1273579.0","2.0634173459204335","0.09270881507939437"
"2021.10","Gyeongsangnam-do","224314","3318161.0","1670394.0","1647767.0","522365","1489723","889026","417047","7.5","3.2","3.3","1503397.0","2.2071089672255564","0.14920476760296847"
"2021.10","Incheon","218299","2945009.0","1474536.0","1470473.0","526776","1392139","670082","356012","5.0","1.7","4.8","1294158.0","2.2756178148263193","0.16868033114967415"
"2021.10","Jeju-do","47111","676569.0","339195.0","337374.0","115272","307121","159300","94876","7.5","1.4","3.2","306741.0","2.205668625974356","0.15358559827346197"
"2021.10","Jeollabuk-do","89208","1789770.0","890378.0","899392.0","294886","742258","547904","204722","2.1","1.4","3.5","847406.0","2.112057266528677","0.10527185316129459"
"2021.10","Jeollanam-do","69416","1834653.0","923037.0","911616.0","276884","744295","607134","206340","2.4","1.4","3.2","901203.0","2.035782171164543","0.07702593089459311"
"2021.10","Sejong","42290","368276.0","183879.0","184397.0","57649","181255","56660","72712","1.5","1.3","1.6","151639.0","2.428636432580009","0.27888603855208755"
"2021.10","Seoul","1983437","9532428.0","4630630.0","4901798.0","1821891","4436437","2314871","959229","7.1","3.2","4.1","4422587.0","2.1553963777309524","0.44847891064664186"
"2021.10","Ulsan","145169","1122566.0","576723.0","545843.0","191955","536709","244260","149642","6.7","2.1","4.9","481811.0","2.329888690793693","0.301298641998626"
"2021.11","Busan","532623","3353627.0","1640867.0","1712760.0","550560","1464471","984729","353867","5.4","2.4","2.5","1543438.0","2.1728290997111643","0.34508869160925154"
"2021.11","Chungcheongbuk-do","88071","1597019.0","810261.0","786758.0","267610","698616","439557","191236","3.2","1.4","2.6","759106.0","2.1038155409126","0.11601937015383885"
"2021.11","Chungcheongnam-do","141610","2119529.0","1083419.0","1036110.0","336654","925741","590652","266482","4.1","1.1","0.8","1000660.0","2.1181310335178782","0.14151659904463054"
"2021.11","Daegu","369849","2388230.0","1177136.0","1211094.0","422745","1078251","611601","275633","3.9","1.9","4.0","1063241.0","2.2461793704343607","0.3478505813827721"
"2021.11","Daejeon","239574","1453675.0","725406.0","728269.0","282970","661403","331611","177691","4.5","2.1","2.4","663621.0","2.1905198901180043","0.361010275443363"
"2021.11","Gangwon-do","86868","1538273.0","774232.0","764041.0","244391","646807","480326","166749","6.8","2.1","5.5","745060.0","2.0646296942528117","0.11659195232598717"
"2021.11","Gwangju","161348","1442138.0","713292.0","728846.0","284718","653189","314721","189510","5.8","1.9","5.5","644972.0","2.235969933578512","0.2501627977648642"
"2021.11","Gyeonggi-do","1449610","13557973.0","6823931.0","6734042.0","2451677","6464428","2865692","1776176","5.7","2.1","3.1","5831464.0","2.3249689957787614","0.24858423202132432"
"2021.11","Gyeongsangbuk-do","106399","2627468.0","1324021.0","1303447.0","388358","1111881","837118","290111","4.2","1.6","2.1","1275275.0","2.0603148340554","0.08343220089784556"
"2021.11","Gyeongsangnam-do","216028","3316365.0","1669512.0","1646853.0","520662","1488418","891531","415754","7.5","3.2","3.3","1504605.0","2.2041432801300007","0.1435778825671854"
"2021.11","Incheon","198896","2946319.0","1475245.0","1471074.0","525826","1392989","672290","355214","5.0","1.7","4.8","1296517.0","2.2724877498713862","0.1534079383455828"
"2021.11","Jeju-do","41538","676768.0","339256.0","337512.0","115149","307156","159815","94648","7.5","1.4","3.2","307266.0","2.202547629741006","0.13518579992579718"
"2021.11","Jeollabuk-do","80322","1788616.0","889824.0","898792.0","294112","741448","549049","204007","2.1","1.4","3.5","848380.0","2.108272236497796","0.0946769136471864"
"2021.11","Jeollanam-do","63557","1833864.0","922677.0","911187.0","276397","743696","608143","205628","2.4","1.4","3.2","902193.0","2.032673718372898","0.07044723246578061"
"2021.11","Sejong","35729","369465.0","184441.0","185024.0","57851","181958","56904","72752","1.5","1.3","1.6","152301.0","2.4258868950302364","0.23459465138114655"
"2021.11","Seoul","1965801","9520880.0","4624290.0","4896590.0","1816251","4431642","2317840","955147","7.1","3.2","4.1","4424222.0","2.1519896605550084","0.4443269347695482"
"2021.11","Ulsan","137541","1122495.0","576636.0","545859.0","191506","536507","245276","149206","6.7","2.1","4.9","482287.0","2.3274419588336404","0.28518496248084646"
"2021.12","Busan","529422","3350380.0","1639044.0","1711336.0","548357","1462459","986656","352908","5.4","2.4","2.5","1544663.0","2.169003853915061","0.34274272122786653"
"2021.12","Chungcheongbuk-do","92367","1597427.0","810672.0","786755.0","266996","698808","440818","190805","3.2","1.4","2.6","760672.0","2.100020771107652","0.12142815826006478"
"2021.12","Chungcheongnam-do","150545","2119257.0","1083366.0","1035891.0","336124","925575","591986","265572","4.1","1.1","0.8","1001915.0","2.115206379782716","0.1502572573521706"
"2021.12","Daegu","376292","2385412.0","1175632.0","1209780.0","420371","1076864","613267","274910","3.9","1.9","4.0","1063893.0","2.242154051206277","0.3536934635343968"
"2021.12","Daejeon","252192","1452251.0","724626.0","727625.0","281877","660704","332427","177243","4.5","2.1","2.4","664417.0","2.185752321207916","0.37956885510154015"
"2021.12","Gangwon-do","95162","1538492.0","774332.0","764160.0","243914","646825","481387","166366","6.8","2.1","5.5","746220.0","2.0617137037334836","0.12752539465573157"
"2021.12","Gwangju","162226","1441611.0","713015.0","728596.0","283855","653120","315550","189086","5.8","1.9","5.5","645712.0","2.232591310057735","0.25123584508263747"
"2021.12","Gyeonggi-do","1571819","13565450.0","6827298.0","6738152.0","2445804","6471464","2874785","1773397","5.7","2.1","3.1","5841995.0","2.322057790189824","0.26905517721257893"
"2021.12","Gyeongsangbuk-do","116026","2626609.0","1323661.0","1302948.0","387141","1111082","839027","289359","4.2","1.6","2.1","1276846.0","2.0571071217672294","0.09086921993725164"
"2021.12","Gyeongsangnam-do","216674","3314183.0","1668338.0","1645845.0","518288","1487061","894331","414503","7.5","3.2","3.3","1505971.0","2.200695099706435","0.14387660851370976"
"2021.12","Incheon","218940","2948375.0","1476373.0","1472002.0","525166","1394126","674683","354400","5.0","1.7","4.8","1298647.0","2.2703436730689712","0.16859084878338762"
"2021.12","Jeju-do","46293","676759.0","339177.0","337582.0","114941","307182","160298","94338","7.5","1.4","3.2","307529.0","2.2006347368866024","0.15053214493592473"
"2021.12","Jeollabuk-do","87420","1786855.0","888994.0","897861.0","293017","740510","549965","203363","2.1","1.4","3.5","849001.0","2.1046559426902913","0.10296807659826078"
"2021.12","Jeollanam-do","67375","1832803.0","922221.0","910582.0","275619","743145","609063","204976","2.4","1.4","3.2","903108.0","2.0294394468878583","0.07460348042537548"
"2021.12","Sejong","44269","371895.0","185678.0","186217.0","58312","183359","57169","73055","1.5","1.3","1.6","153649.0","2.4204192672910336","0.28811772286184745"
"2021.12","Seoul","2022992","9509458.0","4618040.0","4891418.0","1810534","4427253","2320109","951562","7.1","3.2","4.1","4426007.0","2.148541111661143","0.4570693177846307"
"2021.12","Ulsan","135805","1121592.0","576217.0","545375.0","190727","535901","246261","148703","6.7","2.1","4.9","482650.0","2.323820573914845","0.2813736662177561"
"2022.01","Busan","574752","3348874.0","1638207.0","1710667.0","546167","1460178","990582","351947","8.0","1.8","5.0","1546414.0","2.1655740312749368","0.3716676129419418"
"2022.01","Chungcheongbuk-do","101198","1597097.0","810548.0","786549.0","266223","697851","443114","189909","5.6","2.2","4.5","761737.0","2.0966514689453186","0.132851627267679"
"2022.01","Chungcheongnam-do","164700","2118638.0","1083242.0","1035396.0","335391","924305","594650","264292","5.0","2.1","3.9","1003132.0","2.1120231435145125","0.16418577016783434"
"2022.01","Daegu","409801","2383858.0","1174667.0","1209191.0","418674","1075114","616063","274007","6.6","2.2","4.5","1064438.0","2.2395461266884498","0.3849928318981472"
"2022.01","Daejeon","257482","1451272.0","724026.0","727246.0","280817","659629","334192","176634","6.2","2.1","5.0","664804.0","2.18300732245895","0.387305130534714"
"2022.01","Gangwon-do","104404","1538660.0","774315.0","764345.0","243053","646003","483763","165841","9.4","2.0","8.5","747023.0","2.0597223914123126","0.13976008770814285"
"2022.01","Gwangju","158814","1441636.0","713037.0","728599.0","283432","653212","316880","188112","7.6","2.6","5.8","646429.0","2.2301536595666347","0.24567895314102553"
"2022.01","Gyeonggi-do","1727606","13571450.0","6830317.0","6741133.0","2438658","6471232","2892779","1768781","5.9","1.8","4.9","5850373.0","2.3197580735450543","0.2952984365270385"
"2022.01","Gyeongsangbuk-do","137984","2624310.0","1322509.0","1301801.0","385302","1108606","842402","288000","10.0","1.7","4.0","1277295.0","2.0545841015583712","0.10802829416853585"
"2022.01","Gyeongsangnam-do","245854","3311438.0","1666968.0","1644470.0","516411","1483811","898787","412429","4.3","3.1","5.3","1506797.0","2.197666971728773","0.16316331927923933"
"2022.01","Incheon","236871","2949150.0","1476663.0","1472487.0","523554","1393397","678987","353212","7.3","2.1","7.5","1300292.0","2.268067480227518","0.18216754390552276"
"2022.01","Jeju-do","51793","676691.0","339071.0","337620.0","114685","307070","160954","93982","5.6","1.4","3.9","307819.0","2.198340583264841","0.1682579697809427"
"2022.01","Jeollabuk-do","97705","1785392.0","888291.0","897101.0","291871","739484","551786","202251","5.7","2.1","3.6","849366.0","2.102029042839012","0.11503285980366532"
"2022.01","Jeollanam-do","74314","1832604.0","922190.0","910414.0","275040","742514","610937","204113","6.7","2.1","3.4","903758.0","2.027759643621412","0.08222776451218136"
"2022.01","Sejong","52661","374377.0","186907.0","187470.0","58709","184634","57588","73446","1.9","2.5","3.4","154890.0","2.4170508102524373","0.3399896700884499"
"2022.01","Seoul","2068500","9505926.0","4615631.0","4890295.0","1804557","4424083","2329687","947599","7.4","3.0","6.5","4430541.0","2.1455452054275086","0.4668730071564624"
"2022.01","Ulsan","150475","1121100.0","575939.0","545161.0","190271","535026","247818","147985","7.9","2.4","6.7","482917.0","2.321516948046973","0.31159598854461534"
"2022.02","Busan","449492","3347396.0","1637111.0","1710285.0","544391","1457563","994219","351223","8.0","1.8","5.0","1549967.0","2.1596563023599855","0.2900010129247913"
"2022.02","Chungcheongbuk-do","74437","1597022.0","810649.0","786373.0","265191","696903","445503","189425","5.6","2.2","4.5","763610.0","2.0914105367923415","0.097480389203913"
"2022.02","Chungcheongnam-do","125696","2118912.0","1083507.0","1035405.0","334223","923455","597694","263540","5.0","2.1","3.9","1005290.0","2.107761939340887","0.1250345671398303"
"2022.02","Daegu","301443","2381095.0","1173039.0","1208056.0","416296","1073075","618552","273172","6.6","2.2","4.5","1065477.0","2.2347690283319115","0.2829183548776745"
"2022.02","Daejeon","198247","1450862.0","723812.0","727050.0","280026","658823","335790","176223","6.2","2.1","5.0","666643.0","2.1763702611442706","0.2973810570275245"
"2022.02","Gangwon-do","80469","1539051.0","774543.0","764508.0","242091","645254","486201","165505","9.4","2.0","8.5","748626.0","2.0558342884163787","0.10748891970089204"
